sampledSeconds_0,sampledSeconds_1,sampledSeconds_2,sampledSeconds_3,traveltime_0,traveltime_1,traveltime_2,traveltime_3,overlapTraveltime_0,overlapTraveltime_1,overlapTraveltime_2,overlapTraveltime_3,density_0,density_1,density_2,density_3,laneDensity_0,laneDensity_1,laneDensity_2,laneDensity_3,occupancy_0,occupancy_1,occupancy_2,occupancy_3,waitingTime_0,waitingTime_1,waitingTime_2,waitingTime_3,timeLoss_0,timeLoss_1,timeLoss_2,timeLoss_3,speed_0,speed_1,speed_2,speed_3,speedRelative_0,speedRelative_1,speedRelative_2,speedRelative_3,entered_0,entered_1,entered_2,entered_3,left_0,left_1,left_2,left_3,Avg_Vehicle_on_the_lane_0,Avg_Vehicle_on_the_lane_1,Avg_Vehicle_on_the_lane_2,Avg_Vehicle_on_the_lane_3,Avg_Volume_0,Avg_Volume_1,Avg_Volume_2,Avg_Volume_3,Total_travelled_distance_0,Total_travelled_distance_1,Total_travelled_distance_2,Total_travelled_distance_3,Avg_waitingtime_0,Avg_waitingtime_1,Avg_waitingtime_2,Avg_waitingtime_3,Prev_lat_sig_0,Prev_lat_sig_1,Prev_lat_sig_2,Prev_lat_sig_3,Prev_lon_sig_0,Prev_lon_sig_1,Prev_lon_sig_2,Prev_lon_sig_3,Next_lat_sig_0,Next_lat_sig_1,Next_lat_sig_2,Next_lat_sig_3,Next_lon_sig_0,Next_lon_sig_1,Next_lon_sig_2,Next_lon_sig_3,Prev_include_edge_cnt_0,Prev_include_edge_cnt_1,Prev_include_edge_cnt_2,Prev_include_edge_cnt_3,Next_include_edge_cnt_0,Next_include_edge_cnt_1,Next_include_edge_cnt_2,Next_include_edge_cnt_3,Green_time_0,Green_time_1,Green_time_2,Green_time_3,Length_0,Length_1,Length_2,Length_3,Speed_limit_0,Speed_limit_1,Speed_limit_2,Speed_limit_3,priority_0,priority_1,priority_2,priority_3,time
0,0,5.82,24,0,0,7.3,92.54,0,0,7.65,164.06,0,0,7.04,463.68,0,0,1.41,92.74,0,0,0.68,46.13,0,0,0,21,0,0,0.31,23.89,0,0,14.17,0.07,0,0,1.02,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211894.68,211811.17,211859.48,211916.36,452070.56,452200.19,452368.23,452225.77,211859.48,212063.04,211805.72,211440.39,452368.23,452221.08,452496.12,452103.95,2,5,5,5,3,3,2,3,29,29,29,29,105.91,54.72,103.34,6.47,22.22,13.89,13.89,13.89,6,9,7,9,3224
0,-1,0,113.28,0,-1,0,961.3,0,-1,0,886.31,0,-1,0,83.21,0,-1,0,27.74,0,-1,0,13.83,0,-1,0,110,0,-1,0,111.61,0,-1,0,0.2,0,-1,0,0.01,0,-1,0,1,0,-1,0,2,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,212852.99,0,212804.38,213026.06,452415.03,0,452496,452484.71,212748.61,0,212852.99,212747.44,452551.29,0,452415.03,452404.17,3,-1,3,3,2,-1,3,3,30,-1,20,26,12.1,-1,49.2,170.18,13.89,-1,13.89,13.89,6,-1,6,9,3224
48,72.41,0,-1,0,22.53,0,-1,100000,22.99,0,-1,137.21,33.4,0,-1,68.6,11.13,0,-1,34.3,6.36,0,-1,48,0,0,-1,48,5.8,0,-1,0,12.04,0,-1,0,0.87,0,-1,0,3,0,-1,0,2,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,212873.56,212590.49,212838.9,0,452361.55,452311.76,452442.96,0,212838.9,212929.98,212873.56,0,452442.96,452448.84,452361.55,0,2,3,3,-1,3,3,2,-1,38,37,6,-1,43.73,271,12.1,-1,13.89,13.89,13.89,-1,6,9,6,-1,3224
0,-1,40,71.61,0,-1,102.8,31.61,0,-1,107.99,30.98,0,-1,39.5,105.24,0,-1,13.17,35.08,0,-1,8.43,17.33,0,-1,32,34,0,-1,36.46,57.41,0,-1,1.23,2.91,0,-1,0.09,0.21,0,-1,0,0,0,-1,0,4,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,213383.65,0,213359.56,213516.3,452432.38,0,452604.78,452465.64,213359.56,0,213383.65,213242.67,452604.78,0,452432.38,452467.92,4,-1,3,3,3,-1,4,3,38,-1,38,37,15.35,-1,126.57,85.06,13.89,-1,13.89,13.89,6,-1,6,7,3224
0,12.84,0,-1,0,4.2,0,-1,0,4.63,0,-1,0,31.47,0,-1,0,10.49,0,-1,0,4.75,0,-1,0,0,0,-1,0,1.67,0,-1,0,12.09,0,-1,0,0.87,0,-1,0,1,0,-1,0,5,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,213389.93,213283.12,213385.29,0,452295.98,452440.1,452459.55,0,213385.29,213517.96,213385.89,0,452459.55,452439.18,452331.24,0,2,3,4,-1,4,3,2,-1,38,37,38,-1,87.56,51,15.35,-1,13.89,13.89,13.89,-1,6,8,6,-1,3224
0,48,47.01,45.68,0,0,269.76,26.09,0,100000,184.05,27.03,0,56.47,136.9,54.63,0,18.82,45.63,13.66,0,9.41,22.04,6.77,0,48,42,9,0,48,46.01,32.42,0,0,0.26,4.05,0,0,0.01,0.29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211748.74,211644.12,211775.72,211876.01,451769.58,451841.31,451853.73,451748.32,211775.72,212021.04,211748.74,211644.12,451853.73,451702.13,451769.58,451841.31,2,3,3,4,2,3,2,2,29,29,29,29,11.33,106.25,42.92,104.53,8.33,13.89,22.22,13.89,5,7,6,7,3224
0,32,0,0,0,3460.37,0,0,0,3962.6,0,0,0,116.11,0,0,0,38.7,0,0,0,19.35,0,0,0,31,0,0,0,31.98,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211785.99,211732.56,211736.94,211841.83,451141.95,451158.93,451276.89,451199.27,211736.94,211841.83,211785.99,211318.99,451276.89,451199.27,451141.95,451077.68,2,3,2,3,2,2,2,2,37,38,37,38,23.38,34.45,92.36,57.17,8.33,13.89,8.33,13.89,5,6,5,6,3224
3.94,9.56,-1,11.39,5.39,3.34,-1,16.72,6.54,4,-1,19.83,8.4,31.99,-1,53.06,2.1,6.4,-1,13.26,0.93,2.75,-1,6.52,0,0,-1,8,0.55,2.26,-1,10.02,9.73,10.59,-1,1.61,0.7,0.76,-1,0.12,0,2,-1,1,1,3,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,213617.16,213517.45,0,213621.13,452036.04,452080.24,0,452132.51,0,213665.4,211805.72,213494.63,0,452155.71,452496.12,452087.44,4,5,-1,4,-1,3,2,4,37,38,-1,38,58.66,37.37,-1,26.84,13.89,13.89,-1,13.89,6,7,-1,7,3224
-1,32,0,0,-1,94.13,0,0,-1,99.61,0,0,-1,34.49,0,0,-1,8.62,0,0,-1,5.82,0,0,-1,26,0,0,-1,29.16,0,0,-1,1.23,0,0,-1,0.09,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,213281.6,213399.22,213494.63,0,452005.7,452105.64,452087.44,213399.22,213484.54,0,213281.6,452105.64,452072.34,0,452005.7,-1,4,3,4,2,3,-1,3,-1,38,37,38,-1,115.99,26.81,64.56,-1,13.89,13.89,13.89,-1,7,6,7,3224
-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,212651.04,212671.78,212801.8,0,451704.74,451811.25,451707.22,212671.78,212801.8,0,212651.04,451811.25,451707.22,0,451704.74,-1,2,2,2,2,2,-1,3,-1,38,37,38,-1,63.67,106.63,49.17,-1,13.89,8.33,13.89,-1,7,4,7,3224
0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,213001.95,212954.11,213124.36,0,451493.45,451613.82,451697.44,0,213124.36,0,212989.38,212965.6,451697.44,0,451522.35,451626.45,5,5,3,-1,3,-1,3,3,36,15,36,-1,44.56,24.71,83.82,-1,13.89,13.89,13.89,-1,7,7,7,-1,3224
8,3.72,8,-1,51134.09,1.16,0,-1,52912.54,1.92,100000,-1,6.96,52.13,20.1,-1,1.74,17.38,6.7,-1,0.87,5.59,3.35,-1,8,0,8,-1,8,0.85,8,-1,0,7.24,0,-1,0,0.52,0,-1,0,2,0,-1,0,2,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,213023.53,212969.58,212989.38,0,451299.65,451449.54,451522.35,0,213001.95,0,213023.53,212893.09,451493.45,0,451299.65,451433.2,4,3,3,-1,3,-1,4,2,38,37,38,-1,143.76,8.93,49.75,-1,13.89,13.89,13.89,-1,7,6,7,-1,3224
32,-1,42,0,0,-1,17.44,0,100000,-1,18.04,0,164.47,-1,36.59,0,41.12,-1,9.15,0,17.09,-1,4.48,0,32,-1,5,0,32,-1,17.24,0,0,-1,8.23,0,0,-1,0.59,0,0,-1,2,0,0,-1,0,0,0,-1,0,0.125,0,-1,0,20.56068,0,-1,0,1.99,0,-1,0,0,213046.77,0,212989.97,213098.26,451255.58,0,451459.17,451297.86,212989.97,213098.26,213067.1,212975.57,451459.17,451297.86,451176.18,451424.61,4,-1,4,4,4,2,3,2,38,-1,38,37,24.32,-1,143.49,43.58,13.89,-1,13.89,13.89,7,-1,7,6,3224
0,0,8,-1,0,0,0,-1,0,0,100000,-1,0,0,9.46,-1,0,0,3.15,-1,0,0,1.58,-1,0,0,8,-1,0,0,8,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,1,0,0,-1,499.43628,0,0,-1,43.92,0,0,-1,0,0,0,-1,213095.72,213001.5,213023.53,0,451124.24,451125.4,451299.65,0,213046.77,0,213095.72,213001.5,451255.58,0,451124.24,451125.4,3,2,3,-1,3,-1,3,2,38,37,38,-1,39.58,70,105.66,-1,13.89,13.89,13.89,-1,7,5,7,-1,3224
16,-1,44,0,0,-1,57.8,0,100000,-1,59.12,0,17.13,-1,24.94,0,5.71,-1,12.47,0,2.85,-1,6.24,0,16,-1,23,0,16,-1,33.57,0,0,-1,3.81,0,0,-1,0.23,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,211779.55,0,211641.52,211806.67,452558.81,0,452890.24,452708.18,211641.52,211806.67,211805.72,0,452890.24,452708.18,452496.12,0,3,-1,2,3,1,2,2,-1,35,-1,6,34,116.77,-1,220.5,50.03,16.67,-1,16.67,19.44,7,-1,7,6,3232
2.51,40,-1,24,3.15,0,-1,8120.35,3.52,100000,-1,8639.29,7.36,152.11,-1,38.34,2.45,76.06,-1,12.78,1.16,33.26,-1,6.39,0,40,-1,23,1.03,40,-1,23.99,13.55,0,-1,0.01,0.61,0,-1,0,1,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,211987.12,211931.47,0,212060.38,452728.88,452763.22,0,452807.52,0,212060.38,211987.12,211931.47,0,452807.52,452728.88,452763.22,3,2,-1,3,-1,2,2,2,34,35,-1,6,42.65,32.87,-1,78.24,22.22,22.22,-1,22.22,6,6,-1,6,3232
51.54,96,0,16,24.18,0,0,208.61,25.63,100000,0,216.24,126.82,60.08,0,14.63,42.27,20.03,0,4.88,20.84,10.01,0,2.44,33,96,0,13,43.72,96,0,15.31,2.18,0,0,0.66,0.16,0,0,0.05,2,0,0,0,1,0,0,0,0,0,0,0.125,0,0,0,6.58476,0,0,0,2.01,0,0,0,0,212259.57,212060.38,212173.41,212297.49,452906.34,452807.52,452984.81,453068.45,212173.41,212297.49,212259.57,212060.38,452984.81,453068.45,452906.34,452807.52,3,3,2,3,2,2,2,2,29,29,29,29,50.8,199.73,23.46,136.71,13.89,22.22,8.33,13.89,6,6,4,6,3232
0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,213095.21,212991.19,213015.67,0,453261.13,453340.21,453386.75,0,213015.67,0,213095.21,212991.19,453386.75,0,453261.13,453340.21,4,3,4,-1,3,-1,3,2,24,24,24,-1,79.92,28.94,12.63,-1,13.89,13.89,13.89,-1,6,5,6,-1,3232
8,-1,8,8,0,-1,0,29.04,100000,-1,100000,42.87,102.56,-1,8.11,5.53,34.19,-1,2.03,1.84,17.09,-1,1.01,0.72,8,-1,8,1,8,-1,8,3.01,0,-1,0,4.33,0,-1,0,0.52,0,-1,0,0,0,-1,0,1,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,211859.48,0,213181.76,213435.07,452368.23,0,453101.95,453003.92,211846.53,213435.07,213254.25,0,452396.24,453003.92,452951.85,0,3,-1,4,3,2,3,3,-1,38,-1,38,37,9.75,-1,123.3,180.76,16.67,-1,13.89,8.33,7,-1,6,4,3232
0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,211846.53,0,211823.4,211987.98,452396.24,0,452452.84,452434.73,211641.52,211987.98,211859.48,0,452890.24,452434.73,452368.23,0,2,-1,4,3,1,2,3,-1,35,-1,6,34,171.69,-1,56.98,126.01,16.67,-1,16.67,22.22,7,-1,7,6,3232
0,0,0,24,0,0,0,0,0,0,0,100000,0,0,0,463.68,0,0,0,92.74,0,0,0,46.37,0,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211894.68,211811.17,211859.48,211916.36,452070.56,452200.19,452368.23,452225.77,211859.48,212063.04,211805.72,211440.39,452368.23,452221.08,452496.12,452103.95,2,5,5,5,3,3,2,3,29,29,29,29,105.91,54.72,103.34,6.47,22.22,13.89,13.89,13.89,6,9,7,9,3232
0,-1,0.98,98.66,0,-1,4.26,56.88,0,-1,4.7,55.93,0,-1,2.5,72.47,0,-1,0.83,24.16,0,-1,0.33,11.81,0,-1,0,46,0,-1,0.06,75.32,0,-1,11.54,3.13,0,-1,0.83,0.23,0,-1,1,2,0,-1,0,5,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,212852.99,0,212804.38,213026.06,452415.03,0,452496,452484.71,212748.61,0,212852.99,212747.44,452551.29,0,452415.03,452404.17,3,-1,3,3,2,-1,3,3,30,-1,20,26,12.1,-1,49.2,170.18,13.89,-1,13.89,13.89,6,-1,6,9,3232
48,71.65,0.27,-1,0,22.38,2.03,-1,100000,22.86,2.88,-1,137.21,33.05,2.83,-1,68.6,11.02,0.94,-1,34.3,6.34,0.08,-1,48,0,0,-1,48,7.62,0.13,-1,0,12.11,5.95,-1,0,0.87,0.43,-1,0,1,1,-1,0,1,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,212873.56,212590.49,212838.9,0,452361.55,452311.76,452442.96,0,212838.9,212929.98,212873.56,0,452442.96,452448.84,452361.55,0,2,3,3,-1,3,3,2,-1,38,37,6,-1,43.73,271,12.1,-1,13.89,13.89,13.89,-1,6,9,6,-1,3232
0,-1,44.45,59.89,0,-1,95.04,15.39,0,-1,99.75,15.86,0,-1,43.9,88.01,0,-1,14.63,29.34,0,-1,9.13,14.54,0,-1,40,9,0,-1,40.14,35.48,0,-1,1.33,5.68,0,-1,0.1,0.41,0,-1,1,0,0,-1,0,3,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,213383.65,0,213359.56,213516.3,452432.38,0,452604.78,452465.64,213359.56,0,213383.65,213242.67,452604.78,0,452432.38,452467.92,4,-1,3,3,3,-1,4,3,38,-1,38,37,15.35,-1,126.57,85.06,13.89,-1,13.89,13.89,6,-1,6,7,3232
0,4.75,0,-1,0,4.3,0,-1,0,4.75,0,-1,0,11.64,0,-1,0,3.88,0,-1,0,1.76,0,-1,0,0,0,-1,0,0.19,0,-1,0,11.79,0,-1,0,0.85,0,-1,0,1,0,-1,0,1,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,213389.93,213283.12,213385.29,0,452295.98,452440.1,452459.55,0,213385.29,213517.96,213385.89,0,452459.55,452439.18,452331.24,0,2,3,4,-1,4,3,2,-1,38,37,38,-1,87.56,51,15.35,-1,13.89,13.89,13.89,-1,6,8,6,-1,3232
0,48,31.42,40,0,0,14.31,3732.71,0,100000,15.08,3911.26,0,56.47,91.5,47.83,0,18.82,30.5,11.96,0,9.41,14.45,5.98,0,48,3,37,0,48,25.81,39.92,0,0,3.18,0.03,0,0,0.14,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211748.74,211644.12,211775.72,211876.01,451769.58,451841.31,451853.73,451748.32,211775.72,212021.04,211748.74,211644.12,451853.73,451702.13,451769.58,451841.31,2,3,3,4,2,3,2,2,29,29,29,29,11.33,106.25,42.92,104.53,8.33,13.89,22.22,13.89,5,7,6,7,3232
0,39.84,0,0,0,398.42,0,0,0,456.25,0,0,0,144.55,0,0,0,48.18,0,0,0,22.32,0,0,0,37,0,0,0,39.61,0,0,0,0.09,0,0,0,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211785.99,211732.56,211736.94,211841.83,451141.95,451158.93,451276.89,451199.27,211736.94,211841.83,211785.99,211318.99,451276.89,451199.27,451141.95,451077.68,2,3,2,3,2,2,2,2,37,38,37,38,23.38,34.45,92.36,57.17,8.33,13.89,8.33,13.89,5,6,5,6,3232
0,9.61,-1,31.1,0,3.27,-1,18.88,0,3.88,-1,22.4,0,32.13,-1,144.82,0,6.43,-1,36.2,0,2.8,-1,17.8,0,0,-1,20,0,1.44,-1,28.07,0,10.91,-1,1.42,0,0.79,-1,0.1,0,1,-1,2,0,3,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,213617.16,213517.45,0,213621.13,452036.04,452080.24,0,452132.51,0,213665.4,211805.72,213494.63,0,452155.71,452496.12,452087.44,4,5,-1,4,-1,3,2,4,37,38,-1,38,58.66,37.37,-1,26.84,13.89,13.89,-1,13.89,6,7,-1,7,3232
-1,32,2.83,5.95,-1,100000,2.27,4.99,-1,100000,2.83,5.95,-1,34.49,13.2,11.52,-1,8.62,4.4,2.88,-1,5.82,1.84,1.27,-1,32,0,0,-1,32,0.15,1.12,-1,0,11.23,11.69,-1,0,0.81,0.84,-1,0,1,1,-1,0,1,1,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,213281.6,213399.22,213494.63,0,452005.7,452105.64,452087.44,213399.22,213484.54,0,213281.6,452105.64,452072.34,0,452005.7,-1,4,3,4,2,3,-1,3,-1,38,37,38,-1,115.99,26.81,64.56,-1,13.89,13.89,13.89,-1,7,6,7,3232
-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,212651.04,212671.78,212801.8,0,451704.74,451811.25,451707.22,212671.78,212801.8,0,212651.04,451811.25,451707.22,0,451704.74,-1,2,2,2,2,2,-1,3,-1,38,37,38,-1,63.67,106.63,49.17,-1,13.89,8.33,13.89,-1,7,4,7,3232
5.87,0,6.44,-1,3.96,0,5.98,-1,4.4,0,6.44,-1,16.47,0,9.6,-1,3.29,0,3.2,-1,1.55,0,1.5,-1,0,0,0,-1,1.44,0,0.4,-1,11.26,0,13.8,-1,0.81,0,0.99,-1,2,0,1,-1,0,0,1,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,213001.95,212954.11,213124.36,0,451493.45,451613.82,451697.44,0,213124.36,0,212989.38,212965.6,451697.44,0,451522.35,451626.45,5,5,3,-1,3,-1,3,3,36,15,36,-1,44.56,24.71,83.82,-1,13.89,13.89,13.89,-1,7,7,7,-1,3232
8,4.31,14.55,-1,0,1.23,17.56,-1,100000,1.73,19.32,-1,6.96,60.27,36.56,-1,1.74,20.09,12.19,-1,0.87,6.89,6.01,-1,8,0,9,-1,8,1.54,11.43,-1,0,8.07,2.83,-1,0,0.58,0.2,-1,0,3,1,-1,0,2,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,213023.53,212969.58,212989.38,0,451299.65,451449.54,451522.35,0,213001.95,0,213023.53,212893.09,451493.45,0,451299.65,451433.2,4,3,3,-1,3,-1,4,2,38,37,38,-1,143.76,8.93,49.75,-1,13.89,13.89,13.89,-1,7,6,7,-1,3232
32,-1,48,0,0,-1,53.42,0,100000,-1,55.28,0,164.47,-1,41.81,0,41.12,-1,10.45,0,17.09,-1,5.23,0,32,-1,32,0,32,-1,38.25,0,0,-1,2.69,0,0,-1,0.19,0,0,-1,0,0,0,-1,0,0,0,-1,0,0.125,0,-1,0,20.56068,0,-1,0,1.99,0,-1,0,0,213046.77,0,212989.97,213098.26,451255.58,0,451459.17,451297.86,212989.97,213098.26,213067.1,212975.57,451459.17,451297.86,451176.18,451424.61,4,-1,4,4,4,2,3,2,38,-1,38,37,24.32,-1,143.49,43.58,13.89,-1,13.89,13.89,7,-1,7,6,3232
1,0,8,-1,16.3,0,0,-1,18.36,0,100000,-1,3.16,0,9.46,-1,1.05,0,3.15,-1,0.53,0,1.58,-1,0,0,8,-1,0.81,0,8,-1,2.43,0,0,-1,0.17,0,0,-1,0,0,0,-1,0,0,0,-1,1,0,0,-1,499.43628,0,0,-1,43.92,0,0,-1,0,0,0,-1,213095.72,213001.5,213023.53,0,451124.24,451125.4,451299.65,0,213046.77,0,213095.72,213001.5,451255.58,0,451124.24,451125.4,3,2,3,-1,3,-1,3,2,38,37,38,-1,39.58,70,105.66,-1,13.89,13.89,13.89,-1,7,5,7,-1,3232
6.69,-1,60.18,0,54.23,-1,25.6,0,41.76,-1,28.67,0,7.16,-1,34.12,0,2.39,-1,17.06,0,1.01,-1,7.92,0,1,-1,6,0,5.38,-1,31.51,0,2.92,-1,7.87,0,0.17,-1,0.47,0,0,-1,0,0,2,-1,1,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,211779.55,0,211641.52,211806.67,452558.81,0,452890.24,452708.18,211641.52,211806.67,211805.72,0,452890.24,452708.18,452496.12,0,3,-1,2,3,1,2,2,-1,35,-1,6,34,116.77,-1,220.5,50.03,16.67,-1,16.67,19.44,7,-1,7,6,3240
8,29.12,-1,20.99,44.87,13.27,-1,14.28,50.13,13.56,-1,15.46,23.45,110.75,-1,33.53,7.82,55.38,-1,11.18,3.91,23.11,-1,5.18,5,10,-1,3,7.67,25.53,-1,15.54,0.95,2.79,-1,5.38,0.04,0.13,-1,0.24,0,1,-1,1,0,4,-1,3,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,211987.12,211931.47,0,212060.38,452728.88,452763.22,0,452807.52,0,212060.38,211987.12,211931.47,0,452807.52,452728.88,452763.22,3,2,-1,3,-1,2,2,2,34,35,-1,6,42.65,32.87,-1,78.24,22.22,22.22,-1,22.22,6,6,-1,6,3240
63.63,86.73,1.53,10.38,65.98,295.29,3.04,148.92,72.47,248.78,3.69,115.41,156.58,54.28,8.15,9.49,52.19,18.09,4.07,3.16,25.72,8.88,1.63,1.42,54,60,0,4,59.37,81.36,0.18,9.22,0.77,0.82,7.71,1.23,0.06,0.04,0.93,0.09,2,0,1,0,0,3,0,1,0,0,0,0.125,0,0,0,6.58476,0,0,0,2.01,0,0,0,0,212259.57,212060.38,212173.41,212297.49,452906.34,452807.52,452984.81,453068.45,212173.41,212297.49,212259.57,212060.38,452984.81,453068.45,452906.34,452807.52,3,3,2,3,2,2,2,2,29,29,29,29,50.8,199.73,23.46,136.71,13.89,22.22,8.33,13.89,6,6,4,6,3240
0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,213095.21,212991.19,213015.67,0,453261.13,453340.21,453386.75,0,213015.67,0,213095.21,212991.19,453386.75,0,453261.13,453340.21,4,3,4,-1,3,-1,3,2,24,24,24,-1,79.92,28.94,12.63,-1,13.89,13.89,13.89,-1,6,5,6,-1,3240
1.83,-1,1.84,0,3.77,-1,48.74,0,4.51,-1,39.38,0,23.51,-1,1.87,0,7.84,-1,0.47,0,2.54,-1,0.15,0,0,-1,0,0,1.4,-1,1.41,0,3.27,-1,3.26,0,0.2,-1,0.23,0,0,-1,0,0,1,-1,1,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,211859.48,0,213181.76,213435.07,452368.23,0,453101.95,453003.92,211846.53,213435.07,213254.25,0,452396.24,453003.92,452951.85,0,3,-1,4,3,2,3,3,-1,38,-1,38,37,9.75,-1,123.3,180.76,16.67,-1,13.89,8.33,7,-1,6,4,3240
3.18,-1,0,0,15.03,-1,0,0,15.47,-1,0,0,2.31,-1,0,0,1.16,-1,0,0,0.53,-1,0,0,0,-1,0,0,0.54,-1,0,0,11.42,-1,0,0,0.69,-1,0,0,1,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,211846.53,0,211823.4,211987.98,452396.24,0,452452.84,452434.73,211641.52,211987.98,211859.48,0,452890.24,452434.73,452368.23,0,2,-1,4,3,1,2,3,-1,35,-1,6,34,171.69,-1,56.98,126.01,16.67,-1,16.67,22.22,7,-1,7,6,3240
0,0.84,0,13.02,0,4.06,0,1.39,0,4.43,0,2.34,0,1.92,0,251.46,0,0.38,0,50.29,0,0.15,0,15.18,0,0,0,0,0,0.06,0,7.69,0,13.47,0,4.91,0,0.97,0,0.35,0,1,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211894.68,211811.17,211859.48,211916.36,452070.56,452200.19,452368.23,452225.77,211859.48,212063.04,211805.72,211440.39,452368.23,452221.08,452496.12,452103.95,2,5,5,5,3,3,2,3,29,29,29,29,105.91,54.72,103.34,6.47,22.22,13.89,13.89,13.89,6,9,7,9,3240
4.62,-1,15.16,81.5,4.14,-1,9.63,21.84,5.85,-1,10.61,22.34,47.68,-1,38.52,59.86,15.89,-1,12.84,19.95,6.1,-1,6.33,9.77,0,-1,3,5,3.69,-1,9.53,35.35,2.93,-1,5.11,7.84,0.21,-1,0.37,0.56,2,-1,1,4,0,-1,0,4,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,212852.99,0,212804.38,213026.06,452415.03,0,452496,452484.71,212748.61,0,212852.99,212747.44,452551.29,0,452415.03,452404.17,3,-1,3,3,2,-1,3,3,30,-1,20,26,12.1,-1,49.2,170.18,13.89,-1,13.89,13.89,6,-1,6,9,3240
